country,new_cases_per_million,start_of_week,code
South Africa,187.2571429,2020-09-07,ZAF
South Africa,181.9391429,2020-09-14,ZAF
South Africa,160.0165714,2020-09-21,ZAF
South Africa,180.1597143,2020-09-28,ZAF
South Africa,188.913,2020-10-05,ZAF
South Africa,200.662,2020-10-12,ZAF
South Africa,188.1848571,2020-10-19,ZAF
South Africa,177.735,2020-10-26,ZAF
South Africa,205.3421429,2020-11-02,ZAF
South Africa,252.4947143,2020-11-09,ZAF
South Africa,313.3234286,2020-11-16,ZAF
South Africa,379.7321429,2020-11-23,ZAF
South Africa,603.5677143,2020-11-30,ZAF
South Africa,923.4061429,2020-12-07,ZAF
South Africa,1247.184286,2020-12-14,ZAF
South Africa,1467.403714,2020-12-21,ZAF
South Africa,1918.809429,2020-12-28,ZAF
South Africa,2039.379714,2021-01-04,ZAF
South Africa,1445.433714,2021-01-11,ZAF
South Africa,933.2014286,2021-01-18,ZAF
South Africa,497.0425714,2021-01-25,ZAF
South Africa,305.0862857,2021-02-01,ZAF
South Africa,227.0934286,2021-02-08,ZAF
South Africa,176.2314286,2021-02-15,ZAF
South Africa,142.3124286,2021-02-22,ZAF
South Africa,133.1854286,2021-03-01,ZAF
South Africa,139.4285714,2021-03-08,ZAF
South Africa,129.4975714,2021-03-15,ZAF
South Africa,125.034,2021-03-22,ZAF
South Africa,98.90428571,2021-03-29,ZAF
South Africa,129.1642857,2021-04-05,ZAF
South Africa,141.8557143,2021-04-12,ZAF
South Africa,141.8862857,2021-04-19,ZAF
South Africa,171.1302857,2021-04-26,ZAF
South Africa,252.1948571,2021-05-03,ZAF
South Africa,329.5741429,2021-05-10,ZAF
South Africa,399.3822857,2021-05-17,ZAF
South Africa,524.421,2021-05-24,ZAF
South Africa,692.8841429,2021-05-31,ZAF
South Africa,1067.381429,2021-06-07,ZAF
South Africa,1543.593429,2021-06-14,ZAF
South Africa,2001.513429,2021-06-21,ZAF
South Africa,2265.883143,2021-06-28,ZAF
South Africa,1945.811857,2021-07-05,ZAF
South Africa,1477.582286,2021-07-12,ZAF
South Africa,1329.421714,2021-07-19,ZAF
South Africa,1280.620571,2021-07-26,ZAF
South Africa,1215.566,2021-08-02,ZAF
South Africa,1366.717,2021-08-09,ZAF
South Africa,1347.278429,2021-08-16,ZAF
South Africa,1041.018857,2021-08-23,ZAF
South Africa,770.0825714,2021-08-30,ZAF
South Africa,506.695,2021-09-06,ZAF
South Africa,311.8727143,2021-09-13,ZAF
South Africa,178.9364286,2021-09-20,ZAF
South Africa,126.1188571,2021-09-27,ZAF
South Africa,77.80345238,2021-10-04,ZAF
South Korea,0.115485714,2020-01-20,KOR
South Korea,0.256142857,2020-01-27,KOR
South Korea,0.139428571,2020-02-03,KOR
South Korea,3.449857143,2020-02-10,KOR
South Korea,35.15357143,2020-02-17,KOR
South Korea,78.29357143,2020-02-24,KOR
South Korea,35.26214286,2020-03-02,KOR
South Korea,14.21228571,2020-03-09,KOR
South Korea,13.42928571,2020-03-16,KOR
South Korea,13.91128571,2020-03-23,KOR
South Korea,8.629142857,2020-03-30,KOR
South Korea,3.870142857,2020-04-06,KOR
South Korea,1.918714286,2020-04-13,KOR
South Korea,1.344714286,2020-04-20,KOR
South Korea,1.222428571,2020-04-27,KOR
South Korea,3.324571429,2020-05-04,KOR
South Korea,2.656285714,2020-05-11,KOR
South Korea,4.552571429,2020-05-18,KOR
South Korea,5.816571429,2020-05-25,KOR
South Korea,6.192857143,2020-06-01,KOR
South Korea,6.089857143,2020-06-08,KOR
South Korea,6.016857143,2020-06-15,KOR
South Korea,6.877571429,2020-06-22,KOR
South Korea,7.089714286,2020-06-29,KOR
South Korea,6.261857143,2020-07-06,KOR
South Korea,6.836,2020-07-13,KOR
South Korea,5.819571429,2020-07-20,KOR
South Korea,4.354857143,2020-07-27,KOR
South Korea,8.926857143,2020-08-03,KOR
South Korea,33.447,2020-08-10,KOR
South Korea,44.93557143,2020-08-17,KOR
South Korea,34.97557143,2020-08-24,KOR
South Korea,21.15642857,2020-08-31,KOR
South Korea,16.84571429,2020-09-07,KOR
South Korea,12.97,2020-09-14,KOR
South Korea,10.38057143,2020-09-21,KOR
South Korea,10.33857143,2020-09-28,KOR
South Korea,11.00414286,2020-10-05,KOR
South Korea,11.87585714,2020-10-12,KOR
South Korea,14.36514286,2020-10-19,KOR
South Korea,15.36442857,2020-10-26,KOR
South Korea,19.32142857,2020-11-02,KOR
South Korea,36.03085714,2020-11-09,KOR
South Korea,54.50028571,2020-11-16,KOR
South Korea,68.99614286,2020-11-23,KOR
South Korea,90.73142857,2020-11-30,KOR
South Korea,126.8127143,2020-12-07,KOR
South Korea,139.6878571,2020-12-14,KOR
South Korea,134.6034286,2020-12-21,KOR
South Korea,110.014,2020-12-28,KOR
South Korea,78.25171429,2021-01-04,KOR
South Korea,59.55685714,2021-01-11,KOR
South Korea,58.69085714,2021-01-18,KOR
South Korea,54.19942857,2021-01-25,KOR
South Korea,51.86871429,2021-02-01,KOR
South Korea,62.85914286,2021-02-08,KOR
South Korea,56.83371429,2021-02-15,KOR
South Korea,53.29985714,2021-02-22,KOR
South Korea,59.30628571,2021-03-01,KOR
South Korea,59.92442857,2021-03-08,KOR
South Korea,59.189,2021-03-15,KOR
South Korea,66.22571429,2021-03-22,KOR
South Korea,79.00914286,2021-03-29,KOR
South Korea,87.91371429,2021-04-05,KOR
South Korea,90.60342857,2021-04-12,KOR
South Korea,88.47342857,2021-04-19,KOR
South Korea,80.94971429,2021-04-26,KOR
South Korea,82.512,2021-05-03,KOR
South Korea,85.17071429,2021-05-10,KOR
South Korea,80.00028571,2021-05-17,KOR
South Korea,78.28242857,2021-05-24,KOR
South Korea,77.53314286,2021-05-31,KOR
South Korea,65.90271429,2021-06-07,KOR
South Korea,70.46871429,2021-06-14,KOR
South Korea,92.252,2021-06-21,KOR
South Korea,133.5398571,2021-06-28,KOR
South Korea,186.1077143,2021-07-05,KOR
South Korea,207.5535714,2021-07-12,KOR
South Korea,214.512,2021-07-19,KOR
South Korea,211.262,2021-07-26,KOR
South Korea,245.6395714,2021-08-02,KOR
South Korea,244.971,2021-08-09,KOR
South Korea,241.4294286,2021-08-16,KOR
South Korea,233.0615714,2021-08-23,KOR
South Korea,238.8538571,2021-08-30,KOR
South Korea,247.8251429,2021-09-06,KOR
South Korea,272.732,2021-09-13,KOR
South Korea,340.6145714,2021-09-20,KOR
South Korea,276.3295714,2021-09-27,KOR
South Korea,211.4365238,2021-10-04,KOR
Spain,0.003142857,2020-01-27,ESP
Spain,0.018857143,2020-02-03,ESP
Spain,0,2020-02-10,ESP
Spain,0.559142857,2020-02-17,ESP
Spain,6.546,2020-02-24,ESP
Spain,74.58057143,2020-03-02,ESP
Spain,309.8011429,2020-03-09,ESP
Spain,835.1381429,2020-03-16,ESP
Spain,1148.136,2020-03-23,ESP
Spain,889.6711429,2020-03-30,ESP
Spain,667.0842857,2020-04-06,ESP
Spain,476.3175714,2020-04-13,ESP
Spain,163.5737143,2020-04-20,ESP
Spain,165.1598571,2020-04-27,ESP
Spain,169.2427143,2020-05-04,ESP
Spain,91.20871429,2020-05-11,ESP
Spain,85.49071429,2020-05-18,ESP
Spain,65.09157143,2020-05-25,ESP
Spain,45.89628571,2020-06-01,ESP
Spain,51.22285714,2020-06-08,ESP
Spain,51.33914286,2020-06-15,ESP
Spain,50.93242857,2020-06-22,ESP
Spain,65.93228571,2020-06-29,ESP
Spain,117.5792857,2020-07-06,ESP
Spain,233.2524286,2020-07-13,ESP
Spain,327.0587143,2020-07-20,ESP
Spain,505.925,2020-07-27,ESP
Spain,570.1824286,2020-08-03,ESP
Spain,871.1785714,2020-08-10,ESP
Spain,1084.878,2020-08-17,ESP
Spain,1264.184286,2020-08-24,ESP
Spain,1398.759143,2020-08-31,ESP
Spain,1529.464714,2020-09-07,ESP
Spain,1662.248,2020-09-14,ESP
Spain,1568.319571,2020-09-21,ESP
Spain,1504.386429,2020-09-28,ESP
Spain,1582.380429,2020-10-05,ESP
Spain,2165.474857,2020-10-12,ESP
Spain,2860.293143,2020-10-19,ESP
Spain,3082.378286,2020-10-26,ESP
Spain,2798.926857,2020-11-02,ESP
Spain,2294.670571,2020-11-09,ESP
Spain,1651.851429,2020-11-16,ESP
Spain,1270.547286,2020-11-23,ESP
Spain,1003.277429,2020-11-30,ESP
Spain,1332.381,2020-12-07,ESP
Spain,1365.243,2020-12-14,ESP
Spain,1482.040429,2020-12-21,ESP
Spain,2150.634286,2020-12-28,ESP
Spain,3953.449714,2021-01-04,ESP
Spain,5138.238,2021-01-11,ESP
Spain,5356.677286,2021-01-18,ESP
Spain,4492.056857,2021-01-25,ESP
Spain,2842.76,2021-02-01,ESP
Spain,1782.067571,2021-02-08,ESP
Spain,1286.806,2021-02-15,ESP
Spain,510.6438571,2021-03-01,ESP
Spain,681.5337143,2021-03-08,ESP
Spain,796.4787143,2021-03-15,ESP
Spain,930.7722857,2021-03-22,ESP
Spain,976.317,2021-03-29,ESP
Spain,1274.929571,2021-04-05,ESP
Spain,1262.640857,2021-04-12,ESP
Spain,1256.226571,2021-04-19,ESP
Spain,982.5545714,2021-04-26,ESP
Spain,841.162,2021-05-03,ESP
Spain,700.8538571,2021-05-10,ESP
Spain,686.9424286,2021-05-17,ESP
Spain,637.0405714,2021-05-24,ESP
Spain,697.9381429,2021-05-31,ESP
Spain,602.9314286,2021-06-07,ESP
Spain,518.7724286,2021-06-14,ESP
Spain,895.2544286,2021-06-21,ESP
Spain,1979.509571,2021-06-28,ESP
Spain,3134.126857,2021-07-05,ESP
Spain,3862.103857,2021-07-12,ESP
Spain,3692.595143,2021-07-19,ESP
Spain,3156.662429,2021-07-26,ESP
Spain,2407.433857,2021-08-02,ESP
Spain,1765.167714,2021-08-09,ESP
Spain,1417.838429,2021-08-16,ESP
Spain,1030.593,2021-08-23,ESP
Spain,716.5254286,2021-08-30,ESP
Spain,512.1625714,2021-09-06,ESP
Spain,388.116,2021-09-13,ESP
Spain,326.1938571,2021-09-20,ESP
Spain,273.6201429,2021-09-27,ESP
Spain,222.3146905,2021-10-04,ESP
Sri Lanka,0,2020-01-27,LKA
Sri Lanka,0,2020-02-03,LKA
Sri Lanka,0,2020-02-10,LKA
Sri Lanka,0,2020-02-17,LKA
Sri Lanka,0,2020-02-24,LKA
Sri Lanka,0.218857143,2020-03-02,LKA
Sri Lanka,2.491857143,2020-03-09,LKA
Sri Lanka,2.179857143,2020-03-16,LKA
Sri Lanka,2.126428571,2020-03-23,LKA
Sri Lanka,1.840714286,2020-03-30,LKA
Sri Lanka,2.359,2020-04-06,LKA
Sri Lanka,6.778285714,2020-04-13,LKA
Sri Lanka,12.73928571,2020-04-20,LKA
Sri Lanka,7.017428571,2020-04-27,LKA
Sri Lanka,5.223428571,2020-05-04,LKA
Sri Lanka,6.153428571,2020-05-11,LKA
Sri Lanka,19.34471429,2020-05-18,LKA
Sri Lanka,13.36385714,2020-05-25,LKA
Sri Lanka,5.269571429,2020-06-01,LKA
Sri Lanka,2.831,2020-06-08,LKA
Sri Lanka,3.296,2020-06-15,LKA
Sri Lanka,2.578428571,2020-06-22,LKA
Sri Lanka,10.38685714,2020-06-29,LKA
Sri Lanka,18.64014286,2020-07-06,LKA
Sri Lanka,3.243,2020-07-13,LKA
Sri Lanka,2.731142857,2020-07-20,LKA
Sri Lanka,1.142857143,2020-07-27,LKA
Sri Lanka,2.119857143,2020-08-03,LKA
Sri Lanka,1.861,2020-08-10,LKA
Sri Lanka,2.877285714,2020-08-17,LKA
Sri Lanka,5.422714286,2020-08-24,LKA
Sri Lanka,2.996857143,2020-08-31,LKA
Sri Lanka,5.103857143,2020-09-07,LKA
Sri Lanka,2.604857143,2020-09-14,LKA
Sri Lanka,2.398857143,2020-09-21,LKA
Sri Lanka,46.05885714,2020-09-28,LKA
Sri Lanka,40.19128571,2020-10-05,LKA
Sri Lanka,63.68885714,2020-10-12,LKA
Sri Lanka,147.3872857,2020-10-19,LKA
Sri Lanka,131.0994286,2020-10-26,LKA
Sri Lanka,146.0648571,2020-11-02,LKA
Sri Lanka,146.7295714,2020-11-09,LKA
Sri Lanka,144.41,2020-11-16,LKA
Sri Lanka,183.9831429,2020-11-23,LKA
Sri Lanka,221.3698571,2020-11-30,LKA
Sri Lanka,217.6818571,2020-12-07,LKA
Sri Lanka,179.9294286,2020-12-14,LKA
Sri Lanka,185.3057143,2020-12-21,LKA
Sri Lanka,165.2034286,2020-12-28,LKA
Sri Lanka,193.1271429,2021-01-04,LKA
Sri Lanka,237.445,2021-01-11,LKA
Sri Lanka,258.8364286,2021-01-18,LKA
Sri Lanka,257.2748571,2021-01-25,LKA
Sri Lanka,274.5794286,2021-02-01,LKA
Sri Lanka,246.2497143,2021-02-08,LKA
Sri Lanka,166.0411429,2021-02-15,LKA
Sri Lanka,124.4205714,2021-02-22,LKA
Sri Lanka,111.549,2021-03-01,LKA
Sri Lanka,99.80657143,2021-03-08,LKA
Sri Lanka,101.0492857,2021-03-15,LKA
Sri Lanka,74.11557143,2021-03-22,LKA
Sri Lanka,64.88514286,2021-03-29,LKA
Sri Lanka,79.92342857,2021-04-05,LKA
Sri Lanka,138.3165714,2021-04-12,LKA
Sri Lanka,360.3707143,2021-04-19,LKA
Sri Lanka,595.6625714,2021-04-26,LKA
Sri Lanka,754.6197143,2021-05-03,LKA
Sri Lanka,881.0005714,2021-05-10,LKA
Sri Lanka,951.2088571,2021-05-17,LKA
Sri Lanka,963.4031429,2021-05-24,LKA
Sri Lanka,933.7448571,2021-05-31,LKA
Sri Lanka,792.4317143,2021-06-07,LKA
Sri Lanka,694.3724286,2021-06-14,LKA
Sri Lanka,598.6731429,2021-06-21,LKA
Sri Lanka,440.7862857,2021-06-28,LKA
Sri Lanka,479.2958571,2021-07-05,LKA
Sri Lanka,501.7904286,2021-07-12,LKA
Sri Lanka,609.3055714,2021-07-19,LKA
Sri Lanka,794.2657143,2021-07-26,LKA
Sri Lanka,1065.342857,2021-08-02,LKA
Sri Lanka,1419.161,2021-08-09,LKA
Sri Lanka,1685.646429,2021-08-16,LKA
Sri Lanka,1700.266143,2021-08-23,LKA
Sri Lanka,1369.401,2021-08-30,LKA
Sri Lanka,948.0854286,2021-09-06,LKA
Sri Lanka,578.0527143,2021-09-13,LKA
Sri Lanka,353.7451429,2021-09-20,LKA
Sri Lanka,290.641,2021-09-27,LKA
Sri Lanka,245.9158571,2021-10-04,LKA
Sweden,0,2020-01-27,SWE
Sweden,0,2020-02-03,SWE
Sweden,0,2020-02-10,SWE
Sweden,0.548714286,2020-02-17,SWE
Sweden,9.898714286,2020-02-24,SWE
Sweden,61.45857143,2020-03-02,SWE
Sweden,82.11328571,2020-03-09,SWE
Sweden,144.5984286,2020-03-16,SWE
Sweden,275.8815714,2020-03-23,SWE
Sweden,350.9505714,2020-03-30,SWE
Sweden,358.8105714,2020-04-06,SWE
Sweden,407.6144286,2020-04-13,SWE
Sweden,408.9361429,2020-04-20,SWE
Sweden,379.3531429,2020-04-27,SWE
Sweden,399.4734286,2020-05-04,SWE
Sweden,370.3682857,2020-05-11,SWE
Sweden,393.2164286,2020-05-18,SWE
Sweden,510.4534286,2020-05-25,SWE
Sweden,655.3608571,2020-06-01,SWE
Sweden,723.9342857,2020-06-08,SWE
Sweden,724.7211429,2020-06-15,SWE
Sweden,547.376,2020-06-22,SWE
Sweden,282.4904286,2020-06-29,SWE
Sweden,184.8252857,2020-07-06,SWE
Sweden,145.2454286,2020-07-13,SWE
Sweden,137.7367143,2020-07-20,SWE
Sweden,184.1227143,2020-07-27,SWE
Sweden,206.1975714,2020-08-03,SWE
Sweden,179.0607143,2020-08-10,SWE
Sweden,122.8745714,2020-08-17,SWE
Sweden,91.80128571,2020-08-24,SWE
Sweden,136.9212857,2020-08-31,SWE
Sweden,157.0138571,2020-09-07,SWE
Sweden,231.5207143,2020-09-14,SWE
Sweden,312.5515714,2020-09-21,SWE
Sweden,383.4862857,2020-09-28,SWE
Sweden,456.3201429,2020-10-05,SWE
Sweden,636.1264286,2020-10-12,SWE
Sweden,1136.624571,2020-10-19,SWE
Sweden,1957.786857,2020-10-26,SWE
Sweden,2827.205857,2020-11-02,SWE
Sweden,2999.7,2020-11-09,SWE
Sweden,3345.433857,2020-11-16,SWE
Sweden,3505.471143,2020-11-23,SWE
Sweden,3867.135857,2020-11-30,SWE
Sweden,4416.114714,2020-12-07,SWE
Sweden,3771.889429,2020-12-14,SWE
Sweden,3862.102,2020-12-21,SWE
Sweden,4444.475429,2020-12-28,SWE
Sweden,3799.279429,2021-01-04,SWE
Sweden,2550.395714,2021-01-11,SWE
Sweden,2111.707857,2021-01-18,SWE
Sweden,2024.490286,2021-01-25,SWE
Sweden,1981.844571,2021-02-01,SWE
Sweden,2173.925857,2021-02-08,SWE
Sweden,2477.815286,2021-02-15,SWE
Sweden,2693.996143,2021-02-22,SWE
Sweden,2683.788286,2021-03-01,SWE
Sweden,3003.861857,2021-03-08,SWE
Sweden,3389.935857,2021-03-15,SWE
Sweden,3540.130143,2021-03-22,SWE
Sweden,3904.747714,2021-03-29,SWE
Sweden,4223.260429,2021-04-05,SWE
Sweden,3883.895857,2021-04-12,SWE
Sweden,3545.979571,2021-04-19,SWE
Sweden,3411.687286,2021-04-26,SWE
Sweden,3000.402857,2021-05-03,SWE
Sweden,2384.453714,2021-05-10,SWE
Sweden,1370.732429,2021-05-17,SWE
Sweden,743.5625714,2021-05-24,SWE
Sweden,804.1491429,2021-05-31,SWE
Sweden,245.806,2021-06-07,SWE
Sweden,358.2622857,2021-06-14,SWE
Sweden,211.8918571,2021-06-21,SWE
Sweden,179.9608571,2021-06-28,SWE
Sweden,161.5274286,2021-07-05,SWE
Sweden,224.3072857,2021-07-12,SWE
Sweden,298.3642857,2021-07-19,SWE
Sweden,404.8588571,2021-07-26,SWE
Sweden,518.7348571,2021-08-02,SWE
Sweden,614.8945714,2021-08-09,SWE
Sweden,650.2568571,2021-08-16,SWE
Sweden,701.6341429,2021-08-23,SWE
Sweden,715.2728571,2021-08-30,SWE
Sweden,726.3525714,2021-09-06,SWE
Sweden,496.5052857,2021-09-13,SWE
Sweden,418.5398571,2021-09-20,SWE
Sweden,415.179,2021-09-27,SWE
Sweden,386.4839048,2021-10-04,SWE
Switzerland,17.16959524,2020-02-24,CHE
Switzerland,94.18357143,2020-03-02,CHE
Switzerland,401.2395714,2020-03-09,CHE
Switzerland,850.1608571,2020-03-16,CHE
Switzerland,772.352,2020-03-23,CHE
Switzerland,589.7705714,2020-03-30,CHE
Switzerland,337.6581429,2020-04-06,CHE
Switzerland,204.7092857,2020-04-13,CHE
Switzerland,122.0324286,2020-04-20,CHE
Switzerland,67.05614286,2020-04-27,CHE
Switzerland,38.257,2020-05-04,CHE
Switzerland,23.96385714,2020-05-11,CHE
Switzerland,14.40771429,2020-05-18,CHE
Switzerland,13.01485714,2020-05-25,CHE
Switzerland,14.44028571,2020-06-01,CHE
Switzerland,18.89928571,2020-06-08,CHE
Switzerland,27.24214286,2020-06-15,CHE
Switzerland,59.77857143,2020-06-22,CHE
Switzerland,72.23585714,2020-06-29,CHE
Switzerland,77.153,2020-07-06,CHE
Switzerland,86.25042857,2020-07-13,CHE
Switzerland,114.3614286,2020-07-20,CHE
Switzerland,124.835,2020-07-27,CHE
Switzerland,150.3724286,2020-08-03,CHE
Switzerland,187.761,2020-08-10,CHE
Switzerland,224.6574286,2020-08-17,CHE
Switzerland,250.703,2020-08-24,CHE
Switzerland,298.614,2020-08-31,CHE
Switzerland,320.087,2020-09-07,CHE
Switzerland,313.5792857,2020-09-14,CHE
Switzerland,271.3725714,2020-09-21,CHE
Switzerland,565.0852857,2020-09-28,CHE
Switzerland,1366.138857,2020-10-05,CHE
Switzerland,2876.043714,2020-10-12,CHE
Switzerland,5286.529,2020-10-19,CHE
Switzerland,6515.637714,2020-10-26,CHE
Switzerland,5582.799571,2020-11-02,CHE
Switzerland,4145.605714,2020-11-09,CHE
Switzerland,3288.855286,2020-11-16,CHE
Switzerland,3015.155857,2020-11-23,CHE
Switzerland,3270.103857,2020-11-30,CHE
Switzerland,3484.762714,2020-12-07,CHE
Switzerland,3098.389857,2020-12-14,CHE
Switzerland,2778.467571,2020-12-21,CHE
Switzerland,2779.778429,2020-12-28,CHE
Switzerland,2184.828143,2021-01-04,CHE
Switzerland,1659.819,2021-01-11,CHE
Switzerland,1444.898,2021-01-18,CHE
Switzerland,1247.433714,2021-01-25,CHE
Switzerland,1068.491143,2021-02-01,CHE
Switzerland,846.7844286,2021-02-08,CHE
Switzerland,816.8865714,2021-02-15,CHE
Switzerland,835.2447143,2021-02-22,CHE
Switzerland,929.363,2021-03-01,CHE
Switzerland,1086.259143,2021-03-08,CHE
Switzerland,1285.297286,2021-03-15,CHE
Switzerland,1482.810857,2021-03-22,CHE
Switzerland,1312.916429,2021-03-29,CHE
Switzerland,1770.377143,2021-04-05,CHE
Switzerland,1621.922714,2021-04-12,CHE
Switzerland,1591.877857,2021-04-19,CHE
Switzerland,1276.904714,2021-04-26,CHE
Switzerland,1066.966857,2021-05-03,CHE
Switzerland,895.0728571,2021-05-10,CHE
Switzerland,692.5431429,2021-05-17,CHE
Switzerland,579.4441429,2021-05-24,CHE
Switzerland,339.1168571,2021-05-31,CHE
Switzerland,221.1664286,2021-06-07,CHE
Switzerland,114.8525714,2021-06-14,CHE
Switzerland,89.95514286,2021-06-21,CHE
Switzerland,161.2558571,2021-06-28,CHE
Switzerland,291.976,2021-07-05,CHE
Switzerland,511.7652857,2021-07-12,CHE
Switzerland,572.1011429,2021-07-19,CHE
Switzerland,677.4302857,2021-07-26,CHE
Switzerland,1143.727,2021-08-02,CHE
Switzerland,1872.527,2021-08-09,CHE
Switzerland,2057.468714,2021-08-16,CHE
Switzerland,1898.638286,2021-08-23,CHE
Switzerland,2184.910429,2021-08-30,CHE
Switzerland,2025.620714,2021-09-06,CHE
Switzerland,1288.116571,2021-09-13,CHE
Switzerland,996.7141429,2021-09-20,CHE
Switzerland,818.2964286,2021-09-27,CHE
Switzerland,692.6390476,2021-10-04,CHE
Taiwan,0.258342857,2020-01-20,TWN
Taiwan,0.233857143,2020-01-27,TWN
Taiwan,0.173857143,2020-02-03,TWN
Taiwan,0.257142857,2020-02-10,TWN
Taiwan,0.401285714,2020-02-17,TWN
Taiwan,0.395142857,2020-02-24,TWN
Taiwan,0.281428571,2020-03-02,TWN
Taiwan,2.742857143,2020-03-09,TWN
Taiwan,5.605285714,2020-03-16,TWN
Taiwan,3.695,2020-03-23,TWN
Taiwan,1.802571429,2020-03-30,TWN
Taiwan,0.754428571,2020-04-06,TWN
Taiwan,1.18,2020-04-13,TWN
Taiwan,0.161714286,2020-04-20,TWN
Taiwan,0.371285714,2020-04-27,TWN
Taiwan,0.03,2020-05-04,TWN
Taiwan,0.018,2020-05-11,TWN
Taiwan,0.042,2020-05-18,TWN
Taiwan,0.066,2020-05-25,TWN
Taiwan,0,2020-06-01,TWN
Taiwan,0.107,2020-06-08,TWN
Taiwan,0.042,2020-06-15,TWN
Taiwan,0.06,2020-06-22,TWN
Taiwan,0.066,2020-06-29,TWN
Taiwan,0.06,2020-07-06,TWN
Taiwan,0.173571429,2020-07-13,TWN
Taiwan,0.557142857,2020-07-20,TWN
Taiwan,0.341285714,2020-07-27,TWN
Taiwan,0.179285714,2020-08-03,TWN
Taiwan,0.227714286,2020-08-10,TWN
Taiwan,0.042,2020-08-17,TWN
Taiwan,0.108,2020-08-24,TWN
Taiwan,0.269,2020-08-31,TWN
Taiwan,0.257714286,2020-09-07,TWN
Taiwan,0.293285714,2020-09-14,TWN
Taiwan,0.24,2020-09-21,TWN
Taiwan,0.365142857,2020-09-28,TWN
Taiwan,0.347285714,2020-10-05,TWN
Taiwan,0.586857143,2020-10-12,TWN
Taiwan,0.281571429,2020-10-19,TWN
Taiwan,0.718571429,2020-10-26,TWN
Taiwan,0.838428571,2020-11-02,TWN
Taiwan,0.796428571,2020-11-09,TWN
Taiwan,0.952285714,2020-11-16,TWN
Taiwan,2.413285714,2020-11-23,TWN
Taiwan,1.479142857,2020-11-30,TWN
Taiwan,1.221714286,2020-12-07,TWN
Taiwan,0.958142857,2020-12-14,TWN
Taiwan,1.017857143,2020-12-21,TWN
Taiwan,0.886571429,2020-12-28,TWN
Taiwan,0.904285714,2021-01-04,TWN
Taiwan,1.377,2021-01-11,TWN
Taiwan,0.904428571,2021-01-18,TWN
Taiwan,0.904428571,2021-01-25,TWN
Taiwan,0.634714286,2021-02-01,TWN
Taiwan,0.203857143,2021-02-08,TWN
Taiwan,0.383285714,2021-02-15,TWN
Taiwan,0.496857143,2021-02-22,TWN
Taiwan,0.826428571,2021-03-01,TWN
Taiwan,0.724714286,2021-03-08,TWN
Taiwan,0.634428571,2021-03-15,TWN
Taiwan,0.928428571,2021-03-22,TWN
Taiwan,0.724571429,2021-03-29,TWN
Taiwan,0.628714286,2021-04-05,TWN
Taiwan,0.832571429,2021-04-12,TWN
Taiwan,1.431285714,2021-04-19,TWN
Taiwan,1.964142857,2021-04-26,TWN
Taiwan,6.988571429,2021-05-03,TWN
Taiwan,69.55728571,2021-05-10,TWN
Taiwan,152.9957143,2021-05-17,TWN
Taiwan,137.1977143,2021-05-24,TWN
Taiwan,96.57171429,2021-05-31,TWN
Taiwan,56.71142857,2021-06-07,TWN
Taiwan,33.045,2021-06-14,TWN
Taiwan,20.966,2021-06-21,TWN
Taiwan,12.25871429,2021-06-28,TWN
Taiwan,8.066714286,2021-07-05,TWN
Taiwan,6.647142857,2021-07-12,TWN
Taiwan,5.545428571,2021-07-19,TWN
Taiwan,4.665,2021-07-26,TWN
Taiwan,3.072285714,2021-08-02,TWN
Taiwan,3.143714286,2021-08-09,TWN
Taiwan,2.245857143,2021-08-16,TWN
Taiwan,2.299571429,2021-08-23,TWN
Taiwan,2.359571429,2021-08-30,TWN
Taiwan,2.221428571,2021-09-06,TWN
Taiwan,2.216142857,2021-09-13,TWN
Taiwan,2.383285714,2021-09-20,TWN
Taiwan,2.09,2021-09-27,TWN
Taiwan,1.845619048,2021-10-04,TWN
Thailand,0.141571429,2020-01-20,THA
Thailand,0.154857143,2020-01-27,THA
Thailand,0.100428571,2020-02-03,THA
Thailand,0.026142857,2020-02-10,THA
Thailand,0.065571429,2020-02-17,THA
Thailand,0.096285714,2020-02-24,THA
Thailand,0.365428571,2020-03-02,THA
Thailand,3.343,2020-03-09,THA
Thailand,10.53,2020-03-16,THA
Thailand,11.72042857,2020-03-23,THA
Thailand,7.713714286,2020-03-30,THA
Thailand,3.866,2020-04-06,THA
Thailand,2.544571429,2020-04-13,THA
Thailand,1.458142857,2020-04-20,THA
Thailand,0.620714286,2020-04-27,THA
Thailand,0.359714286,2020-05-04,THA
Thailand,0.218142857,2020-05-11,THA
Thailand,0.384142857,2020-05-18,THA
Thailand,0.465571429,2020-05-25,THA
Thailand,0.449142857,2020-06-01,THA
Thailand,0.202285714,2020-06-08,THA
Thailand,0.247142857,2020-06-15,THA
Thailand,0.283714286,2020-06-22,THA
Thailand,0.361714286,2020-06-29,THA
Thailand,0.459428571,2020-07-06,THA
Thailand,0.469857143,2020-07-13,THA
Thailand,0.518714286,2020-07-20,THA
Thailand,0.428714286,2020-07-27,THA
Thailand,0.414571429,2020-08-03,THA
Thailand,0.324857143,2020-08-10,THA
Thailand,0.271714286,2020-08-17,THA
Thailand,0.318714286,2020-08-24,THA
Thailand,0.404142857,2020-08-31,THA
Thailand,0.502285714,2020-09-07,THA
Thailand,0.433,2020-09-14,THA
Thailand,0.766,2020-09-21,THA
Thailand,0.716714286,2020-09-28,THA
Thailand,0.643285714,2020-10-05,THA
Thailand,0.763714286,2020-10-12,THA
